epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6170818209648132,0.8563729524612427,0.0005,0.6361581683158875,0.8138942122459412
1,0.6786815524101257,0.7597585916519165,0.0005,0.6480225920677185,0.7652345895767212
2,0.6987459659576416,0.7255227565765381,0.0005,0.6677966117858887,0.7403157949447632
3,0.7063717842102051,0.7122789025306702,0.0005,0.6774011254310608,0.739037036895752
4,0.7117437720298767,0.701082706451416,0.0005,0.6824858784675598,0.7245945334434509
5,0.7147432565689087,0.6936681270599365,0.0005,0.698870062828064,0.7130690217018127
6,0.7192848920822144,0.6888545155525208,0.0005,0.6870056390762329,0.7233281135559082
7,0.7214370369911194,0.6840670108795166,0.0005,0.7084745764732361,0.7098811268806458
8,0.7226232886314392,0.6811460256576538,0.0005,0.701694905757904,0.7021923065185547
9,0.7253855466842651,0.6772304177284241,0.0005,0.7067796587944031,0.705980658531189
10,0.727893590927124,0.6742687821388245,0.0005,0.70225989818573,0.7011317610740662
11,0.7291476130485535,0.6706030964851379,0.0005,0.705649733543396,0.6932488679885864
12,0.7305202484130859,0.6691985726356506,0.0005,0.7084745764732361,0.6969737410545349
13,0.7321640253067017,0.6665707230567932,0.0005,0.7118644118309021,0.6898359060287476
14,0.7330113649368286,0.6634067296981812,0.0005,0.7135593295097351,0.6892178654670715
15,0.7334011197090149,0.6626845598220825,0.0005,0.703954815864563,0.6923587322235107
16,0.7353160381317139,0.6608968377113342,0.0005,0.7135593295097351,0.6857671737670898
17,0.7355024814605713,0.6595080494880676,0.0005,0.7045197486877441,0.6903936862945557
18,0.7355871796607971,0.6575733423233032,0.0005,0.7146892547607422,0.6828168034553528
19,0.7379088401794434,0.6560496091842651,0.0005,0.7169491648674011,0.682948112487793
20,0.7379935383796692,0.6549952030181885,0.0005,0.7158191800117493,0.6796897649765015
21,0.7377223968505859,0.6550965905189514,0.0005,0.710734486579895,0.6921352744102478
22,0.7387900352478027,0.6530625820159912,0.0005,0.707344651222229,0.6921544075012207
23,0.7401626706123352,0.6507522463798523,0.0005,0.7079095840454102,0.6835068464279175
24,0.7387561202049255,0.6498271822929382,0.0005,0.714124321937561,0.6816709637641907
25,0.7409083247184753,0.6484261751174927,0.0005,0.7079095840454102,0.6849918961524963
26,0.7426707148551941,0.6444454789161682,0.00025,0.7062146663665771,0.6794801950454712
27,0.7425690293312073,0.6444475054740906,0.00025,0.7118644118309021,0.676783561706543
28,0.7431282997131348,0.6418957114219666,0.00025,0.709039568901062,0.6737253665924072
29,0.7450432181358337,0.64129239320755,0.00025,0.7209039330482483,0.6699278354644775
30,0.7438400387763977,0.6402656435966492,0.00025,0.7112994194030762,0.6687830090522766
31,0.7441620230674744,0.6405323147773743,0.00025,0.7186440825462341,0.6700249910354614
32,0.7442467212677002,0.6404034495353699,0.00025,0.7163841724395752,0.672696590423584
33,0.7430774569511414,0.6397915482521057,0.00025,0.709039568901062,0.6710602045059204
34,0.7444500923156738,0.637912392616272,0.00025,0.7175140976905823,0.6714388132095337
35,0.7447043061256409,0.6372771263122559,0.00025,0.7175140976905823,0.6717625260353088
36,0.7467039227485657,0.6357629895210266,0.000125,0.7101694941520691,0.6714746356010437
37,0.7471445798873901,0.6342079043388367,0.000125,0.714124321937561,0.6691332459449768
38,0.7468056082725525,0.634428858757019,0.000125,0.7152542471885681,0.670560359954834
39,0.7477207183837891,0.6329665184020996,0.000125,0.7163841724395752,0.6714416146278381
40,0.7466869950294495,0.6335399746894836,0.000125,0.7237288355827332,0.6683923006057739
41,0.7474157214164734,0.6334306597709656,0.000125,0.7175140976905823,0.6702689528465271
42,0.7480427026748657,0.6335601210594177,0.000125,0.7163841724395752,0.6700662970542908
43,0.746280312538147,0.6332793235778809,0.000125,0.7129943370819092,0.6714109778404236
44,0.7477546334266663,0.6326946020126343,0.000125,0.7158191800117493,0.672795832157135
45,0.7465683817863464,0.6328791379928589,0.000125,0.7203390002250671,0.667401909828186
46,0.7485341429710388,0.631538987159729,0.000125,0.7152542471885681,0.6733046174049377
47,0.7482799291610718,0.6328942775726318,0.000125,0.7129943370819092,0.6700804829597473
48,0.7479071617126465,0.630833625793457,0.000125,0.7169491648674011,0.6697602272033691
49,0.7475173473358154,0.6302099823951721,0.000125,0.7197740077972412,0.6685974597930908
50,0.7478393316268921,0.630096435546875,0.000125,0.7152542471885681,0.6700435280799866
51,0.7487713694572449,0.6287117004394531,6.25e-05,0.7192090153694153,0.6680231094360352
52,0.7489069700241089,0.6292712688446045,6.25e-05,0.7203390002250671,0.6684373617172241
53,0.7499915361404419,0.6278372406959534,6.25e-05,0.7192090153694153,0.6703600287437439
54,0.7498559355735779,0.6277011036872864,6.25e-05,0.7192090153694153,0.6716647148132324
55,0.7493136525154114,0.6280429363250732,6.25e-05,0.7175140976905823,0.6705191135406494
56,0.7494661808013916,0.6270802617073059,3.125e-05,0.7169491648674011,0.6696736812591553
57,0.7495509386062622,0.6275132298469543,3.125e-05,0.7203390002250671,0.6692678928375244
58,0.7499915361404419,0.6263222694396973,3.125e-05,0.7152542471885681,0.6700923442840576
59,0.7511438727378845,0.6266849637031555,3.125e-05,0.7175140976905823,0.6706199645996094
60,0.7494153380393982,0.6274545788764954,3.125e-05,0.7192090153694153,0.6690210103988647
