epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6201322078704834,0.8419361114501953,0.0005,0.6338983178138733,0.7999032139778137
1,0.6836129426956177,0.7480700612068176,0.0005,0.6576271057128906,0.7597830295562744
2,0.6999491453170776,0.7211126089096069,0.0005,0.6694915294647217,0.7444669604301453
3,0.7053211331367493,0.710552990436554,0.0005,0.6762712001800537,0.7265498042106628
4,0.7117437720298767,0.7003957629203796,0.0005,0.6796610355377197,0.7207331657409668
5,0.7158786654472351,0.6931233406066895,0.0005,0.6937853097915649,0.7251059412956238
6,0.718522310256958,0.688118577003479,0.0005,0.68813556432724,0.7156063318252563
7,0.7212167382240295,0.6820679903030396,0.0005,0.6920903921127319,0.7090238928794861
8,0.723809540271759,0.6788122653961182,0.0005,0.7045197486877441,0.7029979228973389
9,0.7250974178314209,0.6757751703262329,0.0005,0.7050847411155701,0.7017331123352051
10,0.7267920970916748,0.6711955666542053,0.0005,0.7011299729347229,0.6932693123817444
11,0.728842556476593,0.6690492033958435,0.0005,0.707344651222229,0.693285346031189
12,0.7286391854286194,0.6663572788238525,0.0005,0.7101694941520691,0.6905825734138489
13,0.7304694056510925,0.6658649444580078,0.0005,0.7011299729347229,0.68876051902771
14,0.731859028339386,0.6621417999267578,0.0005,0.6977401375770569,0.6864830255508423
15,0.7300288081169128,0.6620421409606934,0.0005,0.7112994194030762,0.6923646330833435
16,0.7332655191421509,0.6590434312820435,0.0005,0.7158191800117493,0.6889350414276123
17,0.7338417172431946,0.6580663919448853,0.0005,0.7079095840454102,0.6838367581367493
18,0.7353838086128235,0.6572275161743164,0.0005,0.707344651222229,0.68219393491745
19,0.7357905507087708,0.6554030179977417,0.0005,0.7152542471885681,0.6786012053489685
20,0.7361972332000732,0.6537677049636841,0.0005,0.7045197486877441,0.6851724982261658
21,0.738349437713623,0.652128279209137,0.0005,0.7067796587944031,0.6779114603996277
22,0.7363666892051697,0.6516903042793274,0.0005,0.7062146663665771,0.6812440156936646
23,0.7392645478248596,0.6506695747375488,0.0005,0.7045197486877441,0.6785528659820557
24,0.7396712303161621,0.6502112150192261,0.0005,0.712429404258728,0.6782900094985962
25,0.7405863404273987,0.6478329300880432,0.0005,0.7129943370819092,0.6750833988189697
26,0.740145742893219,0.647173285484314,0.0005,0.7096045017242432,0.678054928779602
27,0.7394000887870789,0.6462339758872986,0.0005,0.714124321937561,0.6740561723709106
28,0.7418742775917053,0.6454707980155945,0.0005,0.7079095840454102,0.6775761246681213
29,0.740399956703186,0.6441123485565186,0.0005,0.7062146663665771,0.6733638644218445
30,0.7430096864700317,0.6437422633171082,0.0005,0.7129943370819092,0.6694074273109436
31,0.7420775890350342,0.6424093842506409,0.0005,0.7118644118309021,0.6712266206741333
32,0.7419759631156921,0.6423660516738892,0.0005,0.7135593295097351,0.6682355999946594
33,0.7431113123893738,0.6403160691261292,0.0005,0.7180790901184082,0.6724525690078735
34,0.744229793548584,0.6382217407226562,0.0005,0.7067796587944031,0.6748780012130737
35,0.7438738942146301,0.6388580203056335,0.0005,0.7101694941520691,0.6716153621673584
36,0.7445856928825378,0.6370354294776917,0.0005,0.7084745764732361,0.6723120808601379
37,0.7433316111564636,0.6373680830001831,0.0005,0.7129943370819092,0.6679643392562866
38,0.7452974319458008,0.637622058391571,0.0005,0.7118644118309021,0.6691803932189941
39,0.7466869950294495,0.6350734829902649,0.0005,0.710734486579895,0.6709340214729309
40,0.7472123503684998,0.634547233581543,0.0005,0.7101694941520691,0.6720290184020996
41,0.7467209100723267,0.6328009963035583,0.0005,0.7118644118309021,0.6691348552703857
42,0.7458057999610901,0.6331583857536316,0.0005,0.7112994194030762,0.6700711846351624
43,0.7496864795684814,0.6273050904273987,0.00025,0.7146892547607422,0.6727088093757629
44,0.7493136525154114,0.6262389421463013,0.00025,0.7197740077972412,0.6618175506591797
45,0.7490764260292053,0.6283010244369507,0.00025,0.7146892547607422,0.6656073927879333
46,0.7499915361404419,0.6260339617729187,0.00025,0.7135593295097351,0.6672215461730957
47,0.7504490613937378,0.6246135830879211,0.00025,0.7079095840454102,0.6719920635223389
48,0.7502796053886414,0.6252021193504333,0.00025,0.7101694941520691,0.6653061509132385
49,0.7505676746368408,0.6248166561126709,0.00025,0.7079095840454102,0.6696183085441589
50,0.7520589828491211,0.6211147904396057,0.000125,0.7101694941520691,0.6670283675193787
51,0.7520928382873535,0.6213127970695496,0.000125,0.7062146663665771,0.6718067526817322
52,0.7524995803833008,0.6204765439033508,0.000125,0.710734486579895,0.6676643490791321
53,0.7523639798164368,0.6195999383926392,0.000125,0.7118644118309021,0.6665185689926147
54,0.7509235739707947,0.6201825141906738,0.000125,0.7096045017242432,0.6686534285545349
55,0.7518386840820312,0.6186823844909668,6.25e-05,0.705649733543396,0.6692720651626587
56,0.7524487376213074,0.6182897090911865,6.25e-05,0.7096045017242432,0.6674986481666565
57,0.7518725395202637,0.6190505027770996,6.25e-05,0.7079095840454102,0.668770968914032
58,0.7546009421348572,0.6174114346504211,6.25e-05,0.7062146663665771,0.6697648167610168
59,0.7541433572769165,0.6174689531326294,6.25e-05,0.7112994194030762,0.6684570908546448
