epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6247076988220215,0.843092679977417,0.0005,0.6322034001350403,0.804739236831665
1,0.6879003643989563,0.7459759712219238,0.0005,0.6519774198532104,0.757598340511322
2,0.7028130888938904,0.7185662388801575,0.0005,0.6824858784675598,0.7541949152946472
3,0.7088459730148315,0.7068707346916199,0.0005,0.6819208860397339,0.7370191812515259
4,0.7139129042625427,0.6986464262008667,0.0005,0.6937853097915649,0.7283013463020325
5,0.7167090177536011,0.6916335821151733,0.0005,0.691525399684906,0.725042462348938
6,0.7200983166694641,0.6874712109565735,0.0005,0.691525399684906,0.7268843650817871
7,0.7214878797531128,0.6834664940834045,0.0005,0.6943503022193909,0.7353073954582214
8,0.7246059775352478,0.6786360144615173,0.0005,0.705649733543396,0.7167996764183044
9,0.7276563048362732,0.6760683655738831,0.0005,0.709039568901062,0.7032963037490845
10,0.7281647324562073,0.6726436018943787,0.0005,0.701694905757904,0.6985504627227783
11,0.7304016351699829,0.6695765256881714,0.0005,0.712429404258728,0.6996413469314575
12,0.7315200567245483,0.6667386889457703,0.0005,0.703954815864563,0.6968380808830261
13,0.7327063083648682,0.6665972471237183,0.0005,0.7112994194030762,0.6938387751579285
14,0.7330113649368286,0.6632752418518066,0.0005,0.7146892547607422,0.6900292038917542
15,0.7342484593391418,0.6615229845046997,0.0005,0.7028248310089111,0.6958042979240417
16,0.735943078994751,0.6597510576248169,0.0005,0.698870062828064,0.6969133615493774
17,0.7363666892051697,0.6597601771354675,0.0005,0.7118644118309021,0.6867117285728455
18,0.735824465751648,0.6590558290481567,0.0005,0.710734486579895,0.6848536729812622
19,0.7375360131263733,0.6549642086029053,0.0005,0.712429404258728,0.687958836555481
20,0.7388408780097961,0.6538257002830505,0.0005,0.710734486579895,0.6854119300842285
21,0.7379596829414368,0.6543117165565491,0.0005,0.7146892547607422,0.6902821660041809
22,0.7381799817085266,0.6540161371231079,0.0005,0.712429404258728,0.6820292472839355
23,0.7395017743110657,0.6500598788261414,0.0005,0.7146892547607422,0.6756754517555237
24,0.7401626706123352,0.6498185396194458,0.0005,0.7118644118309021,0.6820602416992188
25,0.7399423718452454,0.6493789553642273,0.0005,0.7033898234367371,0.6836498975753784
26,0.7422809600830078,0.6467922925949097,0.0005,0.7096045017242432,0.6837562322616577
27,0.7417556643486023,0.6466417908668518,0.0005,0.7158191800117493,0.6740292310714722
28,0.7428740859031677,0.6459290385246277,0.0005,0.7169491648674011,0.6760033965110779
29,0.7436705827713013,0.6443037390708923,0.0005,0.7129943370819092,0.6767385601997375
30,0.7430604696273804,0.6437016725540161,0.0005,0.710734486579895,0.679538369178772
31,0.7429588437080383,0.6426271796226501,0.0005,0.7096045017242432,0.6793686151504517
32,0.7433485984802246,0.641096293926239,0.0005,0.7169491648674011,0.6778767108917236
33,0.745178759098053,0.6376469135284424,0.00025,0.7101694941520691,0.6746513843536377
34,0.74639892578125,0.6364420056343079,0.00025,0.7146892547607422,0.6721210479736328
35,0.7473309636116028,0.6344632506370544,0.00025,0.7158191800117493,0.6707394123077393
36,0.7451449036598206,0.6352648735046387,0.00025,0.7169491648674011,0.6692111492156982
37,0.7466530799865723,0.6361013650894165,0.00025,0.7084745764732361,0.6785975694656372
38,0.747466504573822,0.6345349550247192,0.00025,0.7152542471885681,0.6745625734329224
39,0.7482630014419556,0.6315279006958008,0.00025,0.7112994194030762,0.6742489337921143
40,0.7470259070396423,0.6338460445404053,0.00025,0.7112994194030762,0.6801019310951233
41,0.748551070690155,0.6325821280479431,0.00025,0.7118644118309021,0.6752618551254272
42,0.748449444770813,0.6295621395111084,0.000125,0.7152542471885681,0.6742023825645447
43,0.7502965331077576,0.6287059187889099,0.000125,0.7112994194030762,0.6745570302009583
44,0.7499237656593323,0.6273354291915894,0.000125,0.7135593295097351,0.6794008612632751
45,0.7507879734039307,0.6290603280067444,0.000125,0.712429404258728,0.6760395765304565
46,0.7500932216644287,0.6277270913124084,0.000125,0.7135593295097351,0.6825376749038696
47,0.7510930299758911,0.6255271434783936,6.25e-05,0.7096045017242432,0.6759337782859802
48,0.7505338191986084,0.6259564161300659,6.25e-05,0.7135593295097351,0.6755691170692444
49,0.7507710456848145,0.6262177228927612,6.25e-05,0.705649733543396,0.6767076849937439
50,0.750737190246582,0.6260391473770142,6.25e-05,0.7079095840454102,0.6763604879379272
51,0.7514997720718384,0.6238923072814941,6.25e-05,0.710734486579895,0.6777616143226624
